membership:pair_set_id	pair_id
TSCA14	PEDS145-Tumor-SM-DB2JV_NA_TP
TSCA14	PEDS154-Tumor-SM-DB2KC_NA_TN
TSCA14	PEDS154-Tumor-SM-DB2KC_NA_TP
TSCA14	PEDS157-Tumor-SM-DB2II_PEDS157-Normal-SM-DB2I6_TN
TSCA14	PEDS157-Tumor-SM-DB2II_NA_TP
TSCA14	PEDS157-Tumor-SM-DB2HV_PEDS157-Normal-SM-DB2I6_TN
TSCA14	PEDS157-Tumor-SM-DB2HV_NA_TP
TSCA14	PEDS161-Tumor-SM-DB2KA_NA_TN
TSCA14	PEDS161-Tumor-SM-DB2KA_NA_TP
TSCA14	PEDS163-Tumor-SM-DB2JC_NA_TN
TSCA14	PEDS163-Tumor-SM-DB2JC_NA_TP
TSCA14	PEDS167-Tumor-SM-DB2IE_PEDS167-Normal-SM-D4L3M_TN
TSCA14	PEDS167-Tumor-SM-DB2IE_PEDS167-Tumor-SM-D4L31_TP
TSCA14	PEDS167-Tumor-SM-DB2KF_PEDS167-Normal-SM-D4L3M_TN
TSCA14	PEDS167-Tumor-SM-DB2KF_PEDS167-Tumor-SM-D4L31_TP
TSCA14	PEDS172-Tumor-SM-DB2K3_NA_TN
TSCA14	PEDS172-Tumor-SM-DB2K3_NA_TP
TSCA14	PEDS172-Tumor-SM-DB3R7_NA_TN
TSCA14	PEDS172-Tumor-SM-DB3R7_NA_TP
TSCA14	PEDS172-Tumor-SM-DB2I8_NA_TN
TSCA14	PEDS172-Tumor-SM-DB2I8_NA_TP
TSCA14	PEDS174-Tumor-SM-DB2JD_NA_TN
TSCA14	PEDS174-Tumor-SM-DB2JD_NA_TP
TSCA14	PEDS175-Tumor-SM-DB2JN_PEDS175-Normal-SM-D4L37_TN
TSCA14	PEDS175-Tumor-SM-DB2JN_NA_TP
TSCA14	PEDS176-Tumor-SM-DB3R9_PEDS176-Normal-SM-DB2J8_TN
TSCA14	PEDS176-Tumor-SM-DB3R9_PEDS176-Tumor-SM-D4L2T_TP
TSCA14	PEDS176-Tumor-SM-DB2JX_PEDS176-Normal-SM-DB2J8_TN
TSCA14	PEDS176-Tumor-SM-DB2JX_PEDS176-Tumor-SM-D4L2T_TP
TSCA14	PEDS176-Tumor-SM-DB2I7_PEDS176-Normal-SM-DNUN3_TN
TSCA14	PEDS176-Tumor-SM-DB2I7_PEDS176-Tumor-SM-D4L2T_TP
TSCA14	PEDS186-Tumor-SM-DB2JK_NA_TN
TSCA14	PEDS186-Tumor-SM-DB2JK_PEDS186-Tumor-SM-D4L4A_TP
TSCA14	PEDS191-Tumor-SM-DB2KD_PEDS191-Normal-SM-E7S25_TN
TSCA14	PEDS191-Tumor-SM-DB2KD_NA_TP
TSCA14	PEDS192-Tumor-SM-DB2J1_NA_TN
TSCA14	PEDS192-Tumor-SM-DB2J1_NA_TP
TSCA14	PEDS193-Tumor-SM-DB2HY_NA_TN
TSCA14	PEDS193-Tumor-SM-DB2HY_NA_TP
TSCA14	PEDS194-Tumor-SM-DB2HW_PEDS194-Normal-SM-DHZ8P_TN
TSCA14	PEDS194-Tumor-SM-DB2HW_PEDS194-Normal-SM-DB2IW_TP
TSCA14	PEDS195-Tumor-SM-DB3R6_NA_TN
TSCA14	PEDS195-Tumor-SM-DB3R6_PEDS195-Tumor-SM-DB3R3_TP
TSCA14	PEDS195-Tumor-SM-DB3R3_NA_TN
TSCA14	PEDS195-Tumor-SM-DB3R3_PEDS195-Tumor-SM-DB3R6_TP
TSCA14	PEDS199-Tumor-SM-DB2JW_PEDS199-Normal-SM-E7S1P_TN
TSCA14	PEDS199-Tumor-SM-DB2JW_PEDS199-Normal-SM-DB2K9_TP
TSCA14	PM860-Tumor-SM-DB2JT_NA_TN
TSCA14	PM860-Tumor-SM-DB2JT_NA_TP
TSCA14	PM860-Tumor-SM-DB2K6_NA_TN
TSCA14	PM860-Tumor-SM-DB2K6_NA_TP
TSCA14	RCRF002-Tumor-SM-DB2IH_NA_TN
TSCA14	RCRF002-Tumor-SM-DB2IH_NA_TP
TSCA14	RCRF003-Tumor-SM-DB2KI_NA_TN
TSCA14	RCRF003-Tumor-SM-DB2KI_NA_TP
TSCA14	TC002-Tumor-SM-DB2IR_NA_TN
TSCA14	TC002-Tumor-SM-DB2IR_NA_TP
TSCA14	TC005-Tumor-SM-DB2IO_NA_TN
TSCA14	TC005-Tumor-SM-DB2IO_NA_TP
TSCA15	AA24-Tumor-SM-DHZ8W_NA_TN
TSCA15	AA24-Tumor-SM-DHZ8W_NA_TP
TSCA15	AA25-Tumor-SM-DHZ99_NA_TN
TSCA15	AA25-Tumor-SM-DHZ99_NA_TP
TSCA15	AA33-Tumor-SM-DHZ9X_AA33-Normal-SM-DHZ9L_TN
TSCA15	AA33-Tumor-SM-DHZ9X_NA_TP
TSCA15	AA38-Tumor-SM-DHZ98_NA_TN
TSCA15	AA38-Tumor-SM-DHZ98_NA_TP
TSCA15	AA39-Tumor-SM-DHZAA_NA_TN
TSCA15	AA39-Tumor-SM-DHZAA_NA_TP
TSCA15	AA40-Tumor-SM-DHZ7W_NA_TN
TSCA15	AA40-Tumor-SM-DHZ7W_NA_TP
TSCA15	AA42-Tumor-SM-DHZ9W_NA_TN
TSCA15	AA42-Tumor-SM-DHZ9W_NA_TP
TSCA15	AA43-Tumor-SM-DHZ8K_NA_TN
TSCA15	AA43-Tumor-SM-DHZ8K_NA_TP
TSCA15	AA45-Tumor-SM-DHZ9K_NA_TN
TSCA15	AA45-Tumor-SM-DHZ9K_NA_TP
TSCA15	AA46-Tumor-SM-DHZA9_NA_TN
TSCA15	AA46-Tumor-SM-DHZA9_NA_TP
TSCA15	AA47-Tumor-SM-DHZ7V_NA_TN
TSCA15	AA47-Tumor-SM-DHZ7V_NA_TP
TSCA15	AB058-Tumor-SM-DHZ6B_NA_TN
TSCA15	AB058-Tumor-SM-DHZ6B_NA_TP
TSCA15	BICR78-Tumor-SM-DHZ79_NA_TN
TSCA15	BICR78-Tumor-SM-DHZ79_NA_TP
TSCA15	BT1008-Tumor-SM-DHZ75_NA_TN
TSCA15	BT1008-Tumor-SM-DHZ75_BT1008-Tumor-SM-D4L45_TP
TSCA15	BT1008-Tumor-SM-DHZ5R_NA_TN
TSCA15	BT1008-Tumor-SM-DHZ5R_BT1008-Tumor-SM-D4L45_TP
TSCA15	BT1009-Tumor-SM-DHZ7D_NA_TN
TSCA15	BT1009-Tumor-SM-DHZ7D_BT1009-Tumor-SM-DB2HZ_TP
TSCA15	BT1009-Tumor-SM-DHZ71_NA_TN
TSCA15	BT1009-Tumor-SM-DHZ71_BT1009-Tumor-SM-DB2HZ_TP
TSCA15	BT1011-Tumor-SM-DHZ5F_NA_TN
TSCA15	BT1011-Tumor-SM-DHZ5F_BT1011-Tumor-SM-DB2HX_TP
TSCA15	BT1012-Tumor-SM-DHZ95_NA_TN
TSCA15	BT1012-Tumor-SM-DHZ95_BT1012-Tumor-SM-DB2IA_TP
TSCA15	BT1019-Tumor-SM-DHZ6G_NA_TN
TSCA15	BT1019-Tumor-SM-DHZ6G_BT1019-Tumor-SM-DB2JB_TP
TSCA15	BT1019-Tumor-SM-DHZ5S_NA_TN
TSCA15	BT1019-Tumor-SM-DHZ5S_BT1019-Tumor-SM-DB2JB_TP
TSCA15	BT1033-Tumor-SM-DHZ7C_NA_TN
TSCA15	BT1033-Tumor-SM-DHZ7C_NA_TP
TSCA15	BT1035-Tumor-SM-DHZ4Y_NA_TN
TSCA15	BT1035-Tumor-SM-DHZ4Y_NA_TP
TSCA15	BT1037-Tumor-SM-DHZ5B_NA_TN
TSCA15	BT1037-Tumor-SM-DHZ5B_NA_TP
TSCA15	BT1038-Tumor-SM-DHZ5N_NA_TN
TSCA15	BT1038-Tumor-SM-DHZ5N_NA_TP
TSCA15	BT1042-Tumor-SM-DHZ64_NA_TN
TSCA15	BT1042-Tumor-SM-DHZ64_NA_TP
TSCA15	BT1044-Tumor-SM-DHZ52_NA_TN
TSCA15	BT1044-Tumor-SM-DHZ52_NA_TP
TSCA15	BT952-Tumor-SM-DHZ5A_NA_TN
TSCA15	BT952-Tumor-SM-DHZ5A_NA_TP
TSCA15	BT987-Tumor-SM-DHZ7B_NA_TN
TSCA15	BT987-Tumor-SM-DHZ7B_NA_TP
TSCA15	BT987-Tumor-SM-DHZ5G_NA_TN
TSCA15	BT987-Tumor-SM-DHZ5G_NA_TP
TSCA15	BT990-Tumor-SM-DHZ6Z_NA_TN
TSCA15	BT990-Tumor-SM-DHZ6Z_NA_TP
TSCA15	BT992-Tumor-SM-DHZ7H_NA_TN
TSCA15	BT992-Tumor-SM-DHZ7H_NA_TP
TSCA15	CY002-Tumor-SM-DHZ5D_NA_TN
TSCA15	CY002-Tumor-SM-DHZ5D_NA_TP
TSCA15	CY004-Tumor-SM-DHZ73_NA_TN
TSCA15	CY004-Tumor-SM-DHZ73_NA_TP
TSCA15	CY006-Tumor-SM-DHZ62_NA_TN
TSCA15	CY006-Tumor-SM-DHZ62_NA_TP
TSCA15	DW020-Tumor-SM-DHZ7A_NA_TN
TSCA15	DW020-Tumor-SM-DHZ7A_NA_TP
TSCA15	DW020-Tumor-SM-DHZ5W_NA_TN
TSCA15	DW020-Tumor-SM-DHZ5W_NA_TP
TSCA15	DW041-Tumor-SM-DHZ66_NA_TN
TSCA15	DW041-Tumor-SM-DHZ66_NA_TP
TSCA15	DW041-Tumor-SM-DHZ5C_NA_TN
TSCA15	DW041-Tumor-SM-DHZ5C_NA_TP
TSCA15	EH014-Tumor-SM-DHZ54_EH014-Normal-SM-D4L27_TN
TSCA15	EH014-Tumor-SM-DHZ54_NA_TP
TSCA15	EH017-Tumor-SM-DHZ63_NA_TN
TSCA15	EH017-Tumor-SM-DHZ63_EH017-Tumor-SM-DB2JO_TP
TSCA15	EH018-Tumor-SM-DHZ9H_NA_TN
TSCA15	EH018-Tumor-SM-DHZ9H_EH018-Tumor-SM-DB3R1_TP
TSCA15	EH019-Tumor-SM-DHZ9T_EH019-Normal-SM-DB2J3_TN
TSCA15	EH019-Tumor-SM-DHZ9T_EH019-Normal-SM-DB2J3_TP
TSCA15	EH019-Tumor-SM-DHZ7S_EH019-Normal-SM-DB2J3_TN
TSCA15	EH019-Tumor-SM-DHZ7S_EH019-Tumor-SM-DB3RA_TP
TSCA15	EH019-Tumor-SM-DHZA6_EH019-Normal-SM-DHZ8I_TN
TSCA15	EH019-Tumor-SM-DHZA6_EH019-Normal-SM-DB2J3_TP
TSCA15	EH020-Tumor-SM-DHZ85_EH020-Normal-SM-DB2IQ_TN
TSCA15	EH020-Tumor-SM-DHZ85_EH020-Tumor-SM-DB3R4_TP
TSCA15	EH020-Tumor-SM-DHZ8H_EH020-Normal-SM-DHZ8U_TN
TSCA15	EH020-Tumor-SM-DHZ8H_EH020-Tumor-SM-DB3R4_TP
TSCA15	EH020-Tumor-SM-DHZ8T_EH020-Normal-SM-DB2IQ_TN
TSCA15	EH020-Tumor-SM-DHZ8T_EH020-Tumor-SM-DB3R4_TP
TSCA15	EH021-Tumor-SM-DHZ9I_EH021-Normal-SM-DHZ4X_TN
TSCA15	EH021-Tumor-SM-DHZ9I_EH021-Tumor-SM-DHZ6Y_TP
TSCA15	EH021-Tumor-SM-DHZ9U_EH021-Normal-SM-DHZ4X_TN
TSCA15	EH021-Tumor-SM-DHZ9U_EH021-Tumor-SM-DHZ6Y_TP
TSCA15	EH021-Tumor-SM-DHZ96_EH021-Normal-SM-DHZ9J_TN
TSCA15	EH021-Tumor-SM-DHZ96_EH021-Normal-SM-DHZ4X_TP
TSCA15	EH021-Tumor-SM-DHZ6Y_EH021-Normal-SM-DHZ9J_TN
TSCA15	EH021-Tumor-SM-DHZ6Y_EH021-Normal-SM-DHZ4X_TP
TSCA15	EH022-Tumor-SM-DHZA7_EH022-Normal-SM-DHZ6N_TN
TSCA15	EH022-Tumor-SM-DHZA7_EH022-Tumor-SM-DHZ5O_TP
TSCA15	EH022-Tumor-SM-DHZ5O_EH022-Normal-SM-DHZ97_TN
TSCA15	EH022-Tumor-SM-DHZ5O_EH022-Normal-SM-DHZ6N_TP
TSCA15	EH023-Tumor-SM-DHZ7T_NA_TN
TSCA15	EH023-Tumor-SM-DHZ7T_EH023-Tumor-SM-DHZ86_TP
TSCA15	EH023-Tumor-SM-DHZ86_NA_TN
TSCA15	EH023-Tumor-SM-DHZ86_EH023-Tumor-SM-DHZ7T_TP
TSCA15	GG001-Tumor-SM-DHZ89_GG001-Normal-SM-DHZ8L_TN
TSCA15	GG001-Tumor-SM-DHZ89_NA_TP
TSCA15	GG003-Tumor-SM-DHZ9A_NA_TN
TSCA15	GG003-Tumor-SM-DHZ9A_NA_TP
TSCA15	GG004-Tumor-SM-DHZ9M_GG004-Normal-SM-DHZ9Y_TN
TSCA15	GG004-Tumor-SM-DHZ9M_NA_TP
TSCA15	HG001-Tumor-SM-DHZ5L_NA_TN
TSCA15	HG001-Tumor-SM-DHZ5L_NA_TP
TSCA15	HG002-Tumor-SM-DHZ4W_NA_TN
TSCA15	HG002-Tumor-SM-DHZ4W_NA_TP
TSCA15	HG003-Tumor-SM-DHZ59_NA_TN
TSCA15	HG003-Tumor-SM-DHZ59_NA_TP
TSCA15	HG005-Tumor-SM-DHZ5Z_NA_TN
TSCA15	HG005-Tumor-SM-DHZ5Z_HG005-Tumor-SM-DHZ5X_TP
TSCA15	HG005-Tumor-SM-DHZ5X_NA_TN
TSCA15	HG005-Tumor-SM-DHZ5X_NA_TP
TSCA15	HG006-Tumor-SM-DHZ6M_NA_TN
TSCA15	HG006-Tumor-SM-DHZ6M_NA_TP
TSCA15	HG011-Tumor-SM-DHZ4Z_NA_TN
TSCA15	HG011-Tumor-SM-DHZ4Z_NA_TP
TSCA15	JL56-Tumor-SM-DHZ6A_NA_TN
TSCA15	JL56-Tumor-SM-DHZ6A_NA_TP
TSCA15	JL62-Tumor-SM-DHZ6X_JL62-Normal-SM-GBJAO_TN
TSCA15	JL62-Tumor-SM-DHZ6X_JL62-Normal-SM-DHZ6L_TP
TSCA15	JOPACA1-Tumor-SM-DHZ5I_NA_TN
TSCA15	JOPACA1-Tumor-SM-DHZ5I_NA_TP
TSCA15	CCLF_KL1001-Tumor-SM-DHZ7G_NA_TN
TSCA15	CCLF_KL1001-Tumor-SM-DHZ7G_NA_TP
TSCA15	CCLF_KL1002-Tumor-SM-DHZ5E_NA_TN
TSCA15	CCLF_KL1002-Tumor-SM-DHZ5E_NA_TP
TSCA15	LAN2-Tumor-SM-DHZ6W_NA_TN
TSCA15	LAN2-Tumor-SM-DHZ6W_NA_TP
TSCA15	MDAMB330-Tumor-SM-DHZ78_NA_TN
TSCA15	MDAMB330-Tumor-SM-DHZ78_NA_TP
TSCA15	PACADD119-Tumor-SM-DHZ6U_NA_TN
TSCA15	PACADD119-Tumor-SM-DHZ6U_NA_TP
TSCA15	PACADD135-Tumor-SM-DHZ77_NA_TN
TSCA15	PACADD135-Tumor-SM-DHZ77_NA_TP
TSCA15	PACADD137-Tumor-SM-DHZ7K_NA_TN
TSCA15	PACADD137-Tumor-SM-DHZ7K_NA_TP
TSCA15	PACADD159-Tumor-SM-DHZ67_NA_TN
TSCA15	PACADD159-Tumor-SM-DHZ67_NA_TP
TSCA15	PACADD161-Tumor-SM-DHZ6V_NA_TN
TSCA15	PACADD161-Tumor-SM-DHZ6V_NA_TP
TSCA15	PACADD188-Tumor-SM-DHZ5V_NA_TN
TSCA15	PACADD188-Tumor-SM-DHZ5V_NA_TP
TSCA15	CCLF_PEDS1002-Tumor-SM-DHZ5P_CCLF_PEDS1002-Normal-SM-DHZ7F_TN
TSCA15	CCLF_PEDS1002-Tumor-SM-DHZ5P_CCLF_PEDS1002-Normal-SM-DHZ7F_TP
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6Q_NA_TN
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6Q_CCLF_PEDS1003-Tumor-SM-DHZ6E_TP
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6H_NA_TN
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6H_CCLF_PEDS1003-Tumor-SM-DHZ74_TP
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6E_NA_TN
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ6E_CCLF_PEDS1003-Tumor-SM-DHZ6H_TP
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ74_NA_TN
TSCA15	CCLF_PEDS1003-Tumor-SM-DHZ74_CCLF_PEDS1003-Tumor-SM-DHZ6E_TP
TSCA15	CCLF_PEDS1004-Tumor-SM-DHZ76_NA_TN
TSCA15	CCLF_PEDS1004-Tumor-SM-DHZ76_NA_TP
TSCA15	CCLF_PEDS1005-Tumor-SM-DHZ6I_CCLF_PEDS1005-Normal-SM-EUVG6_TN
TSCA15	CCLF_PEDS1005-Tumor-SM-DHZ6I_NA_TP
TSCA15	PEDS167-Tumor-SM-DHZA3_PEDS167-Normal-SM-D4L3M_TN
TSCA15	PEDS167-Tumor-SM-DHZA3_PEDS167-Tumor-SM-D4L31_TP
TSCA15	PEDS178-Tumor-SM-DHZ8G_NA_TN
TSCA15	PEDS178-Tumor-SM-DHZ8G_NA_TP
TSCA15	PEDS178-Tumor-SM-DHZ8S_NA_TN
TSCA15	PEDS178-Tumor-SM-DHZ8S_NA_TP
TSCA15	PEDS178-Tumor-SM-DHZ9S_NA_TN
TSCA15	PEDS178-Tumor-SM-DHZ9S_NA_TP
TSCA15	PEDS179-Tumor-SM-DHZ91_PEDS179-Normal-SM-DHZ7N_TN
TSCA15	PEDS179-Tumor-SM-DHZ91_NA_TP
TSCA15	PEDS179-Tumor-SM-DHZA8_PEDS179-Normal-SM-DHZ7N_TN
TSCA15	PEDS179-Tumor-SM-DHZA8_NA_TP
TSCA15	PEDS182-Tumor-SM-DHZ9C_PEDS182-Normal-SM-DHZ8O_TN
TSCA15	PEDS182-Tumor-SM-DHZ9C_NA_TP
TSCA15	PEDS182-Tumor-SM-DHZ8C_PEDS182-Normal-SM-DHZA1_TN
TSCA15	PEDS182-Tumor-SM-DHZ8C_NA_TP
TSCA15	PEDS182-Tumor-SM-DHZ9D_PEDS182-Normal-SM-DHZ8O_TN
TSCA15	PEDS182-Tumor-SM-DHZ9D_NA_TP
TSCA15	PEDS182-Tumor-SM-DHZ8V_PEDS182-Normal-SM-DHZ8O_TN
TSCA15	PEDS182-Tumor-SM-DHZ8V_NA_TP
TSCA15	PEDS182-Tumor-SM-DHZA5_PEDS182-Normal-SM-DHZ8O_TN
TSCA15	PEDS182-Tumor-SM-DHZA5_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ82_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ82_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ9R_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ9R_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ7Q_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ7Q_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ9F_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ9F_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ7P_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ7P_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ7R_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ7R_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ93_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ93_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ83_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ83_NA_TP
TSCA15	PEDS184-Tumor-SM-DHZ84_NA_TN
TSCA15	PEDS184-Tumor-SM-DHZ84_NA_TP
TSCA15	PEDS186-Tumor-SM-DHZ9Q_NA_TN
TSCA15	PEDS186-Tumor-SM-DHZ9Q_PEDS186-Tumor-SM-D4L4A_TP
TSCA15	PEDS187-Tumor-SM-DHZ87_PEDS187-Normal-SM-E7S1S_TN
TSCA15	PEDS187-Tumor-SM-DHZ87_PEDS187-Tumor-SM-D4L22_TP
TSCA15	PEDS192-Tumor-SM-DHZ9E_NA_TN
TSCA15	PEDS192-Tumor-SM-DHZ9E_PEDS192-Tumor-SM-DB2J1_TP
TSCA15	PEDS192-Tumor-SM-DHZ9P_NA_TN
TSCA15	PEDS192-Tumor-SM-DHZ9P_PEDS192-Tumor-SM-DB2J1_TP
TSCA15	PEDS192-Tumor-SM-DHZ81_NA_TN
TSCA15	PEDS192-Tumor-SM-DHZ81_PEDS192-Tumor-SM-DB2J1_TP
TSCA15	PEDS192-Tumor-SM-DHZA2_NA_TN
TSCA15	PEDS192-Tumor-SM-DHZA2_PEDS192-Tumor-SM-DB2J1_TP
TSCA15	PEDS192-Tumor-SM-DHZ9G_NA_TN
TSCA15	PEDS192-Tumor-SM-DHZ9G_PEDS192-Tumor-SM-DB2J1_TP
TSCA15	PEDS194-Tumor-SM-DHZA4_PEDS194-Normal-SM-DHZ8D_TN
TSCA15	PEDS194-Tumor-SM-DHZA4_PEDS194-Tumor-SM-DB2HW_TP
TSCA15	PEDS194-Tumor-SM-DHZ8Q_PEDS194-Normal-SM-DHZ92_TN
TSCA15	PEDS194-Tumor-SM-DHZ8Q_PEDS194-Tumor-SM-DB2HW_TP
TSCA15	PEDS194-Tumor-SM-DHZ8F_PEDS194-Normal-SM-DB2IW_TN
TSCA15	PEDS194-Tumor-SM-DHZ8F_PEDS194-Tumor-SM-DB2HW_TP
TSCA15	PEDS195-Tumor-SM-DHZ9B_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ9B_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15	PEDS195-Tumor-SM-DHZ8M_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ8M_PEDS195-Tumor-SM-DHZ9O_TP
TSCA15	PEDS195-Tumor-SM-DHZ8Y_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ8Y_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15	PEDS195-Tumor-SM-DHZ8A_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ8A_PEDS195-Tumor-SM-DB3R6_TP
TSCA15	PEDS195-Tumor-SM-DHZ7L_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ7L_PEDS195-Tumor-SM-DB3R6_TP
TSCA15	PEDS195-Tumor-SM-DHZ7X_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ7X_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA15	PEDS195-Tumor-SM-DHZ9O_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ9O_PEDS195-Tumor-SM-DB3R3_TP
TSCA15	PEDS195-Tumor-SM-DHZ7Z_NA_TN
TSCA15	PEDS195-Tumor-SM-DHZ7Z_PEDS195-Tumor-SM-DHZ9O_TP
TSCA15	PEDS199-Tumor-SM-DHZ8R_PEDS199-Normal-SM-DNULP_TN
TSCA15	PEDS199-Tumor-SM-DHZ8R_PEDS199-Normal-SM-DB2K9_TP
TSCA15	PEDS199-Tumor-SM-DHZ8E_PEDS199-Normal-SM-E7S1P_TN
TSCA15	PEDS199-Tumor-SM-DHZ8E_PEDS199-Normal-SM-DB2K9_TP
TSCA15	PEDS199-Tumor-SM-DHZ8J_PEDS199-Normal-SM-DB2K9_TN
TSCA15	PEDS199-Tumor-SM-DHZ8J_PEDS199-Normal-SM-DB2K9_TP
TSCA15	PEDS200-Tumor-SM-DHZ7M_PEDS200-Normal-SM-DHZ9Z_TN
TSCA15	PEDS200-Tumor-SM-DHZ7M_PEDS200-Normal-SM-DHZ9Z_TP
TSCA15	PEDS201-Tumor-SM-DHZ94_NA_TN
TSCA15	PEDS201-Tumor-SM-DHZ94_PEDS201-Tumor-SM-DHZ9N_TP
TSCA15	PEDS201-Tumor-SM-DHZ9V_NA_TN
TSCA15	PEDS201-Tumor-SM-DHZ9V_PEDS201-Tumor-SM-DHZ9N_TP
TSCA15	PEDS201-Tumor-SM-DHZ7U_NA_TN
TSCA15	PEDS201-Tumor-SM-DHZ7U_PEDS201-Tumor-SM-DHZ9N_TP
TSCA15	PEDS201-Tumor-SM-DHZ9N_NA_TN
TSCA15	PEDS201-Tumor-SM-DHZ9N_NA_TP
TSCA15	PEDS203-Tumor-SM-DHZ8N_PEDS203-Normal-SM-DHZ8B_TN
TSCA15	PEDS203-Tumor-SM-DHZ8N_PEDS203-Normal-SM-DHZ8B_TP
TSCA15	PEDS206-Tumor-SM-DHZ58_PEDS206-Normal-SM-DHZ4V_TN
TSCA15	PEDS206-Tumor-SM-DHZ58_PEDS206-Normal-SM-DHZ4V_TP
TSCA15	PEDS207-Tumor-SM-DHZ6O_PEDS207-Normal-SM-DHZ6C_TN
TSCA15	PEDS207-Tumor-SM-DHZ6O_PEDS207-Normal-SM-DHZ6C_TP
TSCA15	PEDS208-Tumor-SM-DHZ6P_NA_TN
TSCA15	PEDS208-Tumor-SM-DHZ6P_NA_TP
TSCA15	PEDS209-Tumor-SM-DHZ51_PEDS209-Normal-SM-DHZ7E_TN
TSCA15	PEDS209-Tumor-SM-DHZ51_PEDS209-Normal-SM-DHZ7E_TP
TSCA15	PEDS210-Tumor-SM-DHZ72_NA_TN
TSCA15	PEDS210-Tumor-SM-DHZ72_NA_TP
TSCA15	CCLF_RCRF004-Tumor-SM-DHZ5Y_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA15	CCLF_RCRF004-Tumor-SM-DHZ5Y_CCLF_RCRF004-Normal-SM-DHZ5M_TP
TSCA15	RO82W1-Tumor-SM-DHZ5J_NA_TN
TSCA15	RO82W1-Tumor-SM-DHZ5J_NA_TP
TSCA15	CCLF_SS1001-Tumor-SM-DHZ5H_NA_TN
TSCA15	CCLF_SS1001-Tumor-SM-DHZ5H_NA_TP
TSCA15	CCLF_SS1001-Tumor-SM-DHZ7I_NA_TN
TSCA15	CCLF_SS1001-Tumor-SM-DHZ7I_NA_TP
TSCA15	CCLF_SS1001-Tumor-SM-DHZ55_NA_TN
TSCA15	CCLF_SS1001-Tumor-SM-DHZ55_NA_TP
TSCA15	CCLF_SS1001-Tumor-SM-DHZ5T_NA_TN
TSCA15	CCLF_SS1001-Tumor-SM-DHZ5T_NA_TP
TSCA15	SUM149PT-Tumor-SM-DHZ6J_NA_TN
TSCA15	SUM149PT-Tumor-SM-DHZ6J_NA_TP
TSCA15	SUM159PT-Tumor-SM-DHZ5U_NA_TN
TSCA15	SUM159PT-Tumor-SM-DHZ5U_NA_TP
TSCA15	SUM229PE-Tumor-SM-DHZ57_NA_TN
TSCA15	SUM229PE-Tumor-SM-DHZ57_NA_TP
TSCA15	SW156-Tumor-SM-DHZ56_NA_TN
TSCA15	SW156-Tumor-SM-DHZ56_NA_TP
TSCA15	TC005-Tumor-SM-DHZ65_NA_TN
TSCA15	TC005-Tumor-SM-DHZ65_TC005-Tumor-SM-DB2IO_TP
TSCA15	TC005-Tumor-SM-DHZ6F_NA_TN
TSCA15	TC005-Tumor-SM-DHZ6F_TC005-Tumor-SM-DB2IO_TP
TSCA15	TC005-Tumor-SM-DHZ53_NA_TN
TSCA15	TC005-Tumor-SM-DHZ53_TC005-Tumor-SM-DB2IO_TP
TSCA15	TC007-Tumor-SM-DHZ6T_TC007-Normal-SM-DHZ6S_TN
TSCA15	TC007-Tumor-SM-DHZ6T_TC007-Normal-SM-DHZ6S_TP
TSCA15	TO14-Tumor-SM-DHZ68_NA_TN
TSCA15	TO14-Tumor-SM-DHZ68_NA_TP
TSCA15	VP229-Tumor-SM-DHZ6K_NA_TN
TSCA15	VP229-Tumor-SM-DHZ6K_NA_TP
